BuildingType,PropertyGFABuilding(s),YearBuilt,Longitude,NumberofBuildings,Neighborhood,NumberofFloors,PrimaryPropertyType,ComplianceStatus,SiteEnergyUse(kBtu),PropertyGFATotal,TotalGHGEmissions,Latitude,PropertyGFAParking,ListOfAllPropertyUseTypes,CouncilDistrictCode,OSEBuildingID,Age,Central,Delridge,Downtown,East,Greater duwamish,Lake union,Magnolia / queen anne,North,Northeast,Northwest,Southeast,Southwest,Hospital,Hotel,K-12 School,Laboratory,Large Office,Low-Rise Multifamily,Medical Office,Mixed Use Property,Other,Refrigerated Warehouse,Residence Hall,Restaurant,Retail Store,Self-Storage Facility,Senior Care Community,Small- and Mid-Sized Office,Supermarket / Grocery Store,University,Warehouse,Worship Facility,NonResidential,Nonresidential COS,SPS-District K-12,CSC 2,CSC 3,CSC 4,CSC 5,CSC 6,CSC 7
NonResidential,2.0373607770690834,1901,-122.30838,0.9090909090909091,Central,0.7978618320884237,Worship Facility,1,10.175237694864922,1.8188431970444512,4.303202029550874,47.6101,0.0,Worship Facility,CSC 3,22078,23.777557081550484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
NonResidential,2.0352944800763573,1957,-122.34173999999999,0.9090909090909091,Lake union,0.7978618320884237,Warehouse,1,8.782667858845782,1.817715894273184,-0.21039490177785664,47.650220000000004,0.0,Non-Refrigerated Warehouse,CSC 4,22095,15.888562475942397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
NonResidential,2.0397814966217145,1992,-122.28305,0.9090909090909091,Greater duwamish,0.7978618320884237,Retail Store,1,10.810499328397418,1.8201381848381377,5.591215356961307,47.53846,0.0,"Parking, Retail Store",CSC 2,22139,9.04096444249606,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.037236230910365,1953,-122.28308,0.9090909090909091,Greater duwamish,0.5639717536764728,Supermarket / Grocery Store,1,10.853552815139421,1.8187757906840714,5.358235417687375,47.53747,0.0,"Parking, Supermarket/Grocery Store",CSC 2,22142,16.538790498396306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.037073841641438,1967,-122.32749,0.9090909090909091,Greater duwamish,0.5639717536764728,Small- and Mid-Sized Office,1,9.997972205178609,1.8186877949667584,4.133525403113734,47.55045,0.0,Office,CSC 2,22163,14.173648211796158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.040211608506064,1961,-122.32307,0.9090909090909091,Greater duwamish,0.5639717536764728,Warehouse,1,10.009268369078844,1.8203650545780987,3.3000381913846706,47.5478,0.0,"Non-Refrigerated Warehouse, Office",CSC 2,22165,15.21895109642605,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0417398753138976,1958,-122.32184,0.9090909090909091,Greater duwamish,0.7978618320884237,Retail Store,1,10.343730377337188,1.8211624053189868,3.958967585794847,47.54912,0.0,Retail Store,CSC 2,22166,15.723050308898724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.039239108774351,1922,-122.37568,0.9090909090909091,Ballard,0.9316864056685098,K-12 School,1,10.060342527471962,1.8198506458821133,4.226108616053378,47.6712,0.0,K-12 School,CSC 6,22223,21.073570643922555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.038009952786537,1966,-122.37418000000001,0.9090909090909091,Ballard,0.5639717536764728,Supermarket / Grocery Store,1,10.943349065929995,1.8191933537369172,5.555341723905812,47.66986,0.0,Supermarket/Grocery Store,CSC 6,22230,14.351552300262213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.0407299355894266,2000,-122.37428,0.9090909090909091,Ballard,0.5639717536764728,Supermarket / Grocery Store,1,11.120531781146058,1.8221821545976302,6.221164291357784,47.668279999999996,2.3903164995657007,"Parking, Supermarket/Grocery Store",CSC 6,22240,6.9385729444419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.038603251340551,1961,-122.37501999999999,0.9090909090909091,Ballard,0.5639717536764728,Other,1,10.042866490732818,1.8195115771507564,3.9241118713089946,47.66621,0.0,"Office, Other - Recreation",CSC 6,22252,15.21895109642605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.0384285587741706,1910,-122.37307,0.9090909090909091,Ballard,0.7978618320884237,Mixed Use Property,1,9.870038270246617,1.8194180605916308,3.760242783813691,47.66389,0.0,"Non-Refrigerated Warehouse, Other, Retail Store",CSC 6,22259,22.647575923634708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.040155592395448,1975,-122.37246,0.9090909090909091,Ballard,0.9316864056685098,Warehouse,1,10.43501491831279,1.8203355667525443,4.502293443907456,47.6644,0.0,"Non-Refrigerated Warehouse, Office",CSC 6,22261,12.689548911523342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
NonResidential,2.0399271829828782,1980,-122.37185,0.9090909090909091,Ballard,0.5639717536764728,Warehouse,1,9.761470108195656,1.8202151451891888,1.6766565406591338,47.66411,0.0,Non-Refrigerated Warehouse,CSC 6,22264,11.698022657566806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
Nonresidential COS,2.0327651214298137,2004,-122.3842,0.9090909090909091,Ballard,0.5639717536764728,Other,1,10.11128320843805,1.8193545315093114,3.750969620604996,47.66984,2.3749571618835645,"Library, Other - Services",CSC 6,22312,5.7219799153991255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
NonResidential,2.035817938687344,1924,-122.38242,0.9090909090909091,Ballard,0.7978618320884237,Other,1,9.30274216665315,1.8180032367716312,1.9150518793229852,47.66894,0.0,Social/Meeting Hall,CSC 6,22327,20.80290701701974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.0381856091319848,1928,-122.38627,0.9090909090909091,Ballard,0.7978618320884237,Other,1,9.947517194902487,1.8192877509996164,2.625057991655639,47.66908,0.0,"Parking, Strip Mall",CSC 6,22332,20.25377347033129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.0382046313038256,1942,-122.37316000000001,0.9090909090909091,Ballard,0.7978618320884237,Other,1,10.688625952876052,1.819297964373114,3.70192658057865,47.674820000000004,0.0,Other,CSC 6,22420,18.240192388538496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.0400131477119974,1975,-122.37438999999999,0.9090909090909091,Ballard,0.5639717536764728,Worship Facility,1,9.783653403641079,1.8202605016657276,3.4607149687893624,47.663270000000004,0.0,Worship Facility,CSC 6,22438,12.689548911523342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
NonResidential,2.0364809531599404,1996,-122.37283000000001,0.9090909090909091,Ballard,0.5639717536764728,Retail Store,1,9.966408381786774,1.8183654992571694,2.636847982860431,47.66318,0.0,Retail Store,CSC 6,22440,8.03414494165126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.036128579889626,1967,-122.36549,0.9090909090909091,Ballard,0.5639717536764728,Retail Store,1,10.068809458645909,1.8181732054073132,3.5486381373255536,47.67518,0.0,Retail Store,CSC 6,22454,14.173648211796158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.037168329505751,1961,-122.37788,0.9090909090909091,Magnolia / queen anne,0.5639717536764728,Supermarket / Grocery Store,1,10.902948062562139,1.818739011000799,5.696370099405729,47.64909,0.0,Supermarket/Grocery Store,CSC 7,22479,15.21895109642605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0373156508656898,1992,-122.37787,0.9090909090909091,Magnolia / queen anne,0.9316864056685098,Small- and Mid-Sized Office,1,9.995620597834417,1.8188187823786597,2.1643368482202585,47.65018,0.0,"Fitness Center/Health Club/Gym, Office",CSC 7,22480,9.04096444249606,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0371729777189156,1982,-122.37586999999999,0.9090909090909091,Magnolia / queen anne,0.9316864056685098,Small- and Mid-Sized Office,1,9.827582947250322,1.818741529446801,2.755730997319711,47.65252,0.0,"Office, Parking",CSC 7,22486,11.28501898575008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.037101663807304,1974,-122.38831,0.9090909090909091,Magnolia / queen anne,0.5639717536764728,Warehouse,1,10.169491021234283,1.8187028799174494,3.627412737155509,47.66238,0.0,"Non-Refrigerated Warehouse, Office",CSC 7,22502,12.881486991445298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0363755577932525,1965,-122.38751,0.9090909090909091,Magnolia / queen anne,0.5639717536764728,Other,1,9.132348487355747,1.8183080411545336,0.439670104979837,47.66126,0.0,Manufacturing/Industrial Plant,CSC 7,22504,14.527927260856787,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.038870384435143,2008,-122.38576,0.9090909090909091,Magnolia / queen anne,1.0203072757974183,Small- and Mid-Sized Office,1,10.029349402739829,1.8203572497996163,2.2365424806485756,47.66106,2.361935524321546,"Office, Parking",CSC 7,22509,4.325108046722786,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.041798869021182,1960,-122.38948,0.9090909090909091,Magnolia / queen anne,0.5639717536764728,Warehouse,1,10.063288829594372,1.8211928949956369,3.72237703740694,47.66206,0.0,Non-Refrigerated Warehouse,CSC 7,22511,15.388276185072913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0387615183050527,1989,-122.37617,0.9090909090909091,Ballard,0.5639717536764728,Retail Store,1,10.242824686382383,1.81959616734395,3.948538025958717,47.6917,0.0,Retail Store,CSC 6,22519,9.750102522637482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.038397144174512,1980,-122.37581000000002,0.9090909090909091,Magnolia / queen anne,0.9316864056685098,Self-Storage Facility,1,8.68539950320662,1.819401227445667,-0.3845709976941683,47.64455,0.0,Self-Storage Facility,CSC 7,22547,11.698022657566806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0399432430395303,1915,-122.37586999999999,0.9090909090909091,Magnolia / queen anne,0.9316864056685098,Self-Storage Facility,1,8.383430367891942,1.8202236218824641,-0.9101454603300284,47.64418,0.0,Self-Storage Facility,CSC 7,22548,22.00170449907994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.035247505982071,1961,-122.37402,0.9090909090909091,Magnolia / queen anne,0.7978618320884237,Small- and Mid-Sized Office,1,9.693917357716476,1.8176900525896111,1.5388514268292304,47.65504,0.0,Office,CSC 7,22574,15.21895109642605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.039414753883925,1960,-122.37194,0.9090909090909091,Magnolia / queen anne,0.7978618320884237,Distribution Center,1,9.575153155338782,1.8199439349110107,2.749427188184514,47.65563,0.0,"Distribution Center, Non-Refrigerated Warehouse",CSC 7,22577,15.388276185072913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.039323366016549,1968,-122.39075,0.9090909090909091,Magnolia / queen anne,0.5639717536764728,Distribution Center,1,9.522935924975874,1.8198954172754036,2.448178394946208,47.661609999999996,0.0,"Distribution Center, Office",CSC 7,22579,13.994170749588626,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0367780983015544,2007,-122.38631000000001,0.9090909090909091,Magnolia / queen anne,1.0203072757974183,Small- and Mid-Sized Office,1,9.819569690181927,1.8193055652709293,1.8052540661852585,47.660059999999994,2.3517943383608544,"Office, Parking",CSC 7,22585,4.696400625649494,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0361099607118613,1979,-122.38382,0.9090909090909091,Magnolia / queen anne,1.0203072757974183,Small- and Mid-Sized Office,1,9.744742429622761,1.8181630296016706,1.642870929508233,47.658809999999995,0.0,Office,CSC 7,22607,11.900833955228919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0382231373371886,1994,-122.3839,0.9090909090909091,Magnolia / queen anne,1.0203072757974183,Small- and Mid-Sized Office,1,9.853073526260149,1.8193078989088394,1.8656826559421649,47.65801,0.0,Office,CSC 7,22609,8.547203584497597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0402914206947473,1927,-122.38063999999999,0.9090909090909091,Ballard,1.0203072757974183,Warehouse,1,9.176414239497317,1.8204070382412834,0.520777682655003,47.66353,0.0,"Non-Refrigerated Warehouse, Retail Store",CSC 6,22650,20.39205841249586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
NonResidential,2.03633127721792,1901,-122.38416000000001,0.9090909090909091,Ballard,1.0203072757974183,Small- and Mid-Sized Office,1,9.95928483737328,1.818283886196122,2.0881002961816333,47.666909999999994,0.0,"Office, Restaurant, Retail Store",CSC 6,22654,23.777557081550484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.0400676943966327,1900,-122.38263,0.9090909090909091,Ballard,0.9316864056685098,Other,1,10.830848487544719,1.820617686997952,5.963530826807324,47.66646,2.3476029452179423,"Other, Parking",CSC 6,22672,23.900688288443316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.0364809531599404,1968,-122.38046999999999,0.9090909090909091,Ballard,0.7978618320884237,Small- and Mid-Sized Office,1,10.157085031662143,1.8183654992571694,3.6353768204761416,47.664970000000004,0.0,Office,CSC 6,22676,13.994170749588626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.0360817333754064,1966,-122.37988,0.9090909090909091,Ballard,0.5639717536764728,Small- and Mid-Sized Office,1,9.63054517383773,1.8181475998449057,2.8726254871812493,47.66431,0.0,Office,CSC 6,22678,14.351552300262213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.0366360414720908,1902,-122.37961000000001,0.9090909090909091,Ballard,0.7978618320884237,Self-Storage Facility,1,9.558083288806676,1.81844995857519,2.9167099581192018,47.663509999999995,0.0,Self-Storage Facility,CSC 6,22679,23.653957699574388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.0374966645196215,1909,-122.38175,0.9090909090909091,Ballard,0.9316864056685098,Mixed Use Property,1,10.237411651571596,1.8189166587082164,4.231901892208939,47.66852,0.0,"Multifamily Housing, Office, Other, Strip Mall",CSC 6,22684,22.775143281049452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Nonresidential COS,2.0380199710482736,1996,-122.2918,10.0,North,0.7978618320884237,Other,1,10.879964270869706,1.8191987415826993,5.982450092334104,47.70544,0.0,"Fitness Center/Health Club/Gym, Other - Recreation, Swimming Pool",CSC 5,22801,8.03414494165126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
NonResidential,2.039575500134871,1931,-122.29966,0.9090909090909091,North,0.7978618320884237,Small- and Mid-Sized Office,1,10.291431076779947,1.8200291660268206,3.8976845901180748,47.718999999999994,0.0,Office,CSC 5,22804,19.834759088964326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
NonResidential,2.03663084757584,1930,-122.32784,0.9090909090909091,Northwest,0.9316864056685098,K-12 School,1,9.977630217578287,1.8184471317769855,3.5968493667897348,47.731429999999996,0.0,K-12 School,CSC 5,22810,19.975135217694806,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
NonResidential,2.0366664834130273,1980,-122.35238999999999,0.9090909090909091,Delridge,0.5639717536764728,Distribution Center,1,9.798410277276547,1.8184665242890232,3.504719882122364,47.55832,0.0,"Distribution Center, Non-Refrigerated Warehouse",CSC 1,22818,11.698022657566806,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NonResidential,2.0384704363748174,2004,-122.31818,0.3225806451612903,Northeast,0.7978618320884237,K-12 School,1,10.544538457119273,1.819440492529926,5.034833913414984,47.66665,0.0,K-12 School,CSC 4,22834,5.7219799153991255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.0388095766546455,1996,-122.33708999999999,0.9090909090909091,Northwest,0.9316864056685098,Mixed Use Property,1,10.334696357100558,1.8211498399570665,2.8979538479679,47.68582,2.381516742705805,"Office, Parking, Retail Store",CSC 6,22860,8.03414494165126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.035355173099414,1957,-122.38435,0.9090909090909091,Magnolia / queen anne,0.7978618320884237,Other,1,10.170982612694022,1.8177492695176725,4.344519127101947,47.658429999999996,0.0,"Office, Other",CSC 7,22863,15.888562475942397,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0381242715434555,1983,-122.38383,0.9090909090909091,Magnolia / queen anne,1.0203072757974183,Small- and Mid-Sized Office,1,10.026410231125112,1.8202698158895656,2.2296568764382005,47.65708,2.3677376577272704,Office,CSC 7,22866,11.074624257111491,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.037224350586492,1983,-122.38383,0.9090909090909091,Magnolia / queen anne,1.0203072757974183,Small- and Mid-Sized Office,1,10.176413290356557,1.8203518167974362,2.5514059187405347,47.656490000000005,2.3750554155409835,"Office, Parking",CSC 7,22867,11.074624257111491,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0418625349096726,1960,-122.37875,0.9090909090909091,Magnolia / queen anne,0.7978618320884237,Mixed Use Property,1,10.281585970437082,1.8212257741055096,3.863954619530878,47.65118,0.0,"Non-Refrigerated Warehouse, Office, Other - Services",CSC 7,22881,15.388276185072913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0398775784179692,1955,-122.37929,0.9090909090909091,Magnolia / queen anne,0.7978618320884237,Warehouse,1,10.160953471850437,1.8201889542461354,3.4256419875878987,47.64913,0.0,"Non-Refrigerated Warehouse, Office",CSC 7,22883,16.21598533798789,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
Nonresidential COS,2.0388143146411655,1932,-122.3142,0.9090909090909091,East,0.5639717536764728,Other,1,10.507411407845307,1.8196243573640476,4.9768888385986205,47.6303,0.0,Other - Entertainment/Public Assembly,CSC 3,22936,19.69366253977929,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
NonResidential,2.0376197562566056,1982,-122.33316,0.9090909090909091,Northwest,0.7978618320884237,Small- and Mid-Sized Office,1,9.996957751577721,1.8189831277650486,2.166784877070965,47.70793,0.0,Office,CSC 5,22940,11.28501898575008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
NonResidential,2.0404399470363437,1998,-122.32673999999999,0.9090909090909091,North,1.0841848388382287,Senior Care Community,1,10.555162766604129,1.8204850705391027,4.560020509923865,47.71069,0.0,"Parking, Senior Care Community",CSC 5,22955,7.499077242030887,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
NonResidential,2.041032721111916,1987,-122.3332,0.9090909090909091,Northwest,0.9316864056685098,Small- and Mid-Sized Office,1,10.3388856068058,1.8218619166243155,2.907675920178338,47.708420000000004,2.3842306054165125,Office,CSC 5,22962,10.204369831274256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
NonResidential,2.0386050425201865,1952,-122.31865,0.9090909090909091,North,0.7978618320884237,Mixed Use Property,1,10.238267758114345,1.8195125352089796,3.8981622577799353,47.70983,0.0,"Non-Refrigerated Warehouse, Office, Retail Store",CSC 5,23008,16.698526574824808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
NonResidential,2.037924114189719,1988,-122.32263999999999,0.9090909090909091,North,0.9316864056685098,Medical Office,1,10.08738346621025,1.819147169519252,3.601269438501652,47.706759999999996,0.0,Medical Office,CSC 5,23017,9.97896049531284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
NonResidential,2.038862714377197,1977,-122.31873,0.47619047619047616,North,0.7978618320884237,Self-Storage Facility,1,8.815976228215026,1.8196501872880284,-0.15065576669232908,47.70782,0.0,"Office, Parking, Self-Storage Facility",CSC 5,23020,12.299533542850595,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Nonresidential COS,2.0382934006176328,2005,-122.32231999999999,0.47619047619047616,North,0.5639717536764728,Other,1,10.331925138900315,1.8193456027044783,4.528818474790015,47.70541,0.0,Other - Recreation,CSC 5,23022,5.392980935718334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
NonResidential,2.0403529083754317,1924,-122.35946000000001,0.9090909090909091,Delridge,0.7978618320884237,K-12 School,1,9.882439776526137,1.8204393578255682,3.866170979971809,47.51698,0.0,K-12 School,CSC 1,23040,20.80290701701974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NonResidential,2.0364047557784053,1963,-122.33733000000001,0.9090909090909091,Delridge,0.5639717536764728,Other,1,10.13543780081368,1.8183239638607875,4.076609879145736,47.53366,0.0,"Office, Repair Services (Vehicle, Shoe, Locksmith, etc)",CSC 1,23049,14.876256575948759,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
