PrimaryPropertyType,Latitude,NumberofFloors,ComplianceStatus,BuildingType,CouncilDistrictCode,OSEBuildingID,Neighborhood,PropertyGFAParking,TotalGHGEmissions,PropertyGFATotal,PropertyGFABuilding(s),SiteEnergyUse(kBtu),NumberofBuildings,Longitude,RecentUpgrade,Central,Delridge,Downtown,East,Greater duwamish,Lake union,Magnolia / queen anne,North,Northeast,Northwest,Southeast,Southwest,High-Rise Multifamily,Hospital,Hotel,K-12 School,Laboratory,Low-Rise Multifamily,Medical Office,Mid-Rise Multifamily,Mixed Use Property,Office,Other,Refrigerated Warehouse,Residence Hall,Restaurant,Retail Store,Self-Storage Facility,Senior Care Community,Supermarket / Grocery Store,University,Warehouse,Worship Facility,Multifamily HR (10+),Multifamily LR (1-4),Multifamily MR (5-9),NonResidential,Nonresidential COS,Nonresidential WA,SPS-District K-12,CSC 2,CSC 3,CSC 4,CSC 5,CSC 6,CSC 7,Age
Mixed Use Property,47.57269,1.3569138984326496,1,NonResidential,CSC 1,24604,Southwest,0.0,2.0856720914304723,1.6820705360838424,1.8181500178699346,13.827405901992957,0.5623822165765427,-122.37056000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
Low-Rise Multifamily,47.5784,1.2521923674291737,1,Multifamily LR (1-4),CSC 1,24607,Southwest,0.0,2.247072383063787,1.6819451866763837,1.817949372882693,14.008974082689566,0.5623822165765427,-122.38687,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26
Low-Rise Multifamily,47.71382,1.2521923674291737,1,Multifamily LR (1-4),CSC 5,24617,Northwest,0.0,2.5603232890727545,1.6816699538244493,1.817510691769504,13.552170630192096,0.5623822165765427,-122.34175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16
University,47.65231,0.9233437133343848,1,NonResidential,CSC 4,24624,Lake union,1.6143471927685902,4.13804241748782,1.682377550724224,1.8170994768909197,14.859273500137455,0.5623822165765427,-122.34217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,76
Low-Rise Multifamily,47.65157,1.2521923674291737,1,Multifamily LR (1-4),CSC 4,24626,Lake union,1.615709498265316,4.71330684459267,1.68390340859324,1.8207512959674805,15.140367717213962,0.7944588238375477,-122.34231000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
Warehouse,47.557179999999995,0.6203866890374208,1,NonResidential,CSC 2,24629,Greater duwamish,0.0,4.136765278106052,1.6826708640150594,1.8191192310334212,14.557551468759073,0.5623822165765427,-122.33288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,75
Office,47.55658,1.1152529779653029,1,NonResidential,CSC 2,24630,Greater duwamish,0.0,3.459151774922711,1.6824700372116623,1.81879338450829,15.300951027751685,0.5623822165765427,-122.33322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16
Low-Rise Multifamily,47.680859999999996,1.2521923674291737,1,Multifamily LR (1-4),CSC 6,24631,Northwest,0.0,2.9932291433358724,1.6812184916057544,1.816796283240394,13.53961475376311,0.5623822165765427,-122.35505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14
Retail Store,47.52254,0.6203866890374208,1,NonResidential,CSC 1,24636,Delridge,0.0,3.5967641652061304,1.682331188949692,1.8185690791446556,15.134696364905736,0.5623822165765427,-122.36627,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26
Retail Store,47.52254,0.6203866890374208,1,NonResidential,CSC 1,24640,Delridge,0.0,3.653511310276145,1.6814250424577093,1.8171223786416584,14.291052105842736,0.5623822165765427,-122.36627,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
Mid-Rise Multifamily,47.51795,1.5099949159285826,1,Multifamily MR (5-9),CSC 1,24643,Delridge,0.0,4.130033404630607,1.6836394601985472,1.8207190460202742,15.208799524695854,0.5623822165765427,-122.36801000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38
Low-Rise Multifamily,47.51907,0.9233437133343848,1,Multifamily LR (1-4),CSC 1,24645,Delridge,0.0,2.5687881337687024,1.682691297289858,1.8191524826656578,14.362546117037178,0.5623822165765427,-122.36822,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16
Other,47.528009999999995,0.9233437133343848,1,Nonresidential COS,CSC 1,24646,Delridge,0.0,5.662578462732144,1.6815151975892244,1.8172651073807404,15.901721013767407,0.0,-122.36918,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41
Mixed Use Property,47.69766,0.6203866890374208,1,NonResidential,CSC 6,24649,Ballard,0.0,5.031352535684977,1.6824157582097479,1.8187056059263889,15.002066642950638,0.5623822165765427,-122.37346000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90
Office,47.59657,1.3569138984326496,1,NonResidential,CSC 2,24711,Downtown,0.0,2.5209170873110334,1.6818916305129092,1.8178638133470801,13.587408954547959,0.5623822165765427,-122.33393999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,106
Mixed Use Property,47.69072,0.9233437133343848,1,Multifamily LR (1-4),CSC 6,24650,Northwest,0.0,4.998832581977104,1.6822245763576138,1.8183973649540601,15.338511546560753,0.5623822165765427,-122.35552,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,87
Retail Store,47.69061,0.6203866890374208,1,NonResidential,CSC 6,24653,Northwest,0.0,2.719319793360441,1.6827397670998172,1.8192314339422295,14.076366666505356,0.5623822165765427,-122.35731000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,63
Low-Rise Multifamily,47.62185,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,24657,East,0.0,3.9454577815143836,1.682224123071494,1.818396635803851,14.178611858569173,0.5623822165765427,-122.32768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,88
Low-Rise Multifamily,47.621,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,24659,East,1.6153121983054182,2.9892110565637253,1.683286592041128,1.81924649840942,14.313706309610742,0.5623822165765427,-122.32701999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,108
Low-Rise Multifamily,47.621829999999996,1.1152529779653029,1,Multifamily LR (1-4),CSC 3,24660,East,0.0,3.6346872250305093,1.681894380200351,1.8178682037639085,13.818683394191753,0.5623822165765427,-122.32715,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,93
Low-Rise Multifamily,47.62478,1.1152529779653029,1,Multifamily LR (1-4),CSC 3,24663,East,0.0,3.4790839203192268,1.6825516052954552,1.8189255233083002,14.088321793076826,0.5623822165765427,-122.32683999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,92
Mid-Rise Multifamily,47.62332,1.6192278970184593,1,Multifamily MR (5-9),CSC 3,24664,East,0.0,4.985454228898997,1.6839938097819696,1.8213193298156756,15.271200492809017,0.5623822165765427,-122.32755,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,55
Low-Rise Multifamily,47.62392,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,24667,East,0.0,1.601405740736836,1.6810230224123484,1.816488795171685,13.249541804484927,0.5623822165765427,-122.32706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,52
Low-Rise Multifamily,47.624140000000004,1.1152529779653029,1,Multifamily LR (1-4),CSC 3,24668,East,0.0,2.7887081041196646,1.6813873620333846,1.8170627971992745,13.403167916247172,0.5623822165765427,-122.32717,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,89
Low-Rise Multifamily,47.621790000000004,1.1152529779653029,1,Multifamily LR (1-4),CSC 3,24673,East,0.0,4.095177548525992,1.6817002979911106,1.817558933836367,14.152489184205761,0.5623822165765427,-122.3264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,68
Mid-Rise Multifamily,47.62409,1.3569138984326496,1,Multifamily MR (5-9),CSC 3,24688,East,0.0,1.9473377010464987,1.6815726724928513,1.8173562278210258,13.66787444552184,0.5623822165765427,-122.32643,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,57
Low-Rise Multifamily,47.62386,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,24689,East,0.0,1.6074359097634274,1.6811117161947384,1.8166281868116485,13.257963628464628,0.0,-122.32643999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,55
Low-Rise Multifamily,47.623290000000004,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,24693,East,0.0,4.535820107853298,1.682197021552672,1.818353054734955,14.56411798907851,0.5623822165765427,-122.3258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,50
Mixed Use Property,47.58452,0.6203866890374208,1,NonResidential,CSC 2,24700,Greater duwamish,0.0,0.9555114450274363,1.681495583954647,1.8172340352007,12.34521442303415,0.5623822165765427,-122.3337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,100
Other,47.58787,0.9233437133343848,1,NonResidential,CSC 2,24701,Greater duwamish,0.0,2.915064370486536,1.6808259378967114,1.8161798078082168,13.817473629877155,0.5623822165765427,-122.33365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,81
Warehouse,47.58903,0.9233437133343848,1,NonResidential,CSC 2,24705,Greater duwamish,0.0,3.3614165116503107,1.6823555491918354,1.81860837665649,13.613708736909592,0.5623822165765427,-122.33361000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,88
Office,47.595079999999996,0.9233437133343848,1,NonResidential,CSC 2,24708,Greater duwamish,0.0,1.6134299337036377,1.6807450700496889,1.8160533153320926,13.264166929926644,0.5623822165765427,-122.33378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,96
Office,47.59639,1.5099949159285826,1,NonResidential,CSC 2,24712,Downtown,0.0,2.543961412569315,1.6821166998824872,1.8182240529018465,14.335765114302733,0.5623822165765427,-122.33368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,107
Warehouse,47.59081,0.9233437133343848,1,NonResidential,CSC 2,24714,Greater duwamish,0.0,4.5810823904590015,1.6823767990258474,1.8186426756784857,14.73263374325292,0.5623822165765427,-122.33487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,78
Refrigerated Warehouse,47.58999,0.9233437133343848,1,NonResidential,CSC 2,24716,Greater duwamish,0.0,3.2035591207563074,1.6812535640668376,1.8168515676652528,14.02481792928332,0.0,-122.33538999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,79
Office,47.586859999999994,0.6203866890374208,1,NonResidential,CSC 2,24720,Greater duwamish,0.0,2.365559892155434,1.6810526621989363,1.8165353534335116,13.741418143381841,0.5623822165765427,-122.33469,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,89
Low-Rise Multifamily,47.54635,1.2521923674291737,1,Multifamily LR (1-4),CSC 1,24722,Southwest,0.0,2.387844936944869,1.6828550613567785,1.8194196684983892,14.1654043744404,0.5623822165765427,-122.38691000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29
Warehouse,47.60192,0.6203866890374208,1,NonResidential,CSC 3,24725,Central,0.0,3.541538866215227,1.68072414875675,1.8160206174819522,13.519163216946316,0.5623822165765427,-122.31641,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,90
Warehouse,47.60224,0.6203866890374208,1,NonResidential,CSC 3,24726,Central,0.0,4.41968362585098,1.6824083822328466,1.818693686928722,14.543062365719521,0.5623822165765427,-122.31528999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,62
Low-Rise Multifamily,47.61833,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,24741,East,0.0,1.8261608959453874,1.6810495367908493,1.8165304429128708,13.523631942329775,0.5623822165765427,-122.31111000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,88
Low-Rise Multifamily,47.61785,1.1152529779653029,1,Multifamily LR (1-4),CSC 3,24743,East,0.0,3.8979240810486444,1.6815387813483393,1.81730248465699,13.914784349543682,0.5623822165765427,-122.31068,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,107
Senior Care Community,47.61806,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,24746,Central,0.0,4.888015580548345,1.683081813756673,1.8197917588835693,15.17549918736645,0.5623822165765427,-122.30984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,28
Low-Rise Multifamily,47.61867,1.1152529779653029,1,Multifamily LR (1-4),CSC 3,24750,Central,0.0,2.8425810940598164,1.6812178656035868,1.8167952967951757,13.47418321687435,0.5623822165765427,-122.30906999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,96
Mid-Rise Multifamily,47.61799,1.440724097438709,1,Multifamily MR (5-9),CSC 3,24752,Central,1.6175634369906835,5.188558302555298,1.6846978730387587,1.822146638852692,15.962118921583604,0.5623822165765427,-122.3032,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12
Self-Storage Facility,47.61234,0.6203866890374208,1,NonResidential,CSC 3,24758,Central,0.0,0.5822156198526637,1.6812348874310667,1.8168221234954227,11.62599253659507,0.5623822165765427,-122.31628,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,54
Mid-Rise Multifamily,47.70349,1.6192278970184593,1,Multifamily MR (5-9),CSC 5,24764,Northwest,0.0,3.52311998561896,1.6838760666885424,1.8211187562566944,15.123759860613491,0.5623822165765427,-122.33278999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,46
Low-Rise Multifamily,47.70198,1.2521923674291737,1,Multifamily LR (1-4),CSC 5,24765,North,0.0,1.7263316639055997,1.6807425726127097,1.8160494115133172,13.404080978961167,0.5623822165765427,-122.32285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,49
Senior Care Community,47.70178,1.440724097438709,1,NonResidential,CSC 5,24769,North,0.0,5.682899263739777,1.6843830541883686,1.8219918663907122,16.215189874772964,0.5623822165765427,-122.32352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7
Low-Rise Multifamily,47.71642,1.2521923674291737,1,Multifamily LR (1-4),CSC 5,24772,North,0.0,1.7029282555214393,1.6819420366730764,1.8179443378110862,13.375644495482415,0.5623822165765427,-122.31291999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,36
Low-Rise Multifamily,47.72917,1.2521923674291737,1,Multifamily LR (1-4),CSC 5,24775,North,0.0,2.994231147427724,1.6834915322401631,1.820471185831476,14.816619254724204,0.5623822165765427,-122.2937,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,37
Warehouse,47.55608,0.6203866890374208,1,NonResidential,CSC 2,24778,Greater duwamish,0.0,0.5596157879354227,1.681272524298001,1.8168814691052178,11.579826817421987,0.5623822165765427,-122.3388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,84
Other,47.55768,1.1152529779653029,1,NonResidential,CSC 2,24780,Greater duwamish,1.6171005397317728,3.1620938107692163,1.6838748512750532,1.8187182048285757,14.99266057624049,0.5623822165765427,-122.33136999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7
Retail Store,47.55772,0.6203866890374208,1,NonResidential,CSC 2,24781,Greater duwamish,0.0,4.083620598859125,1.6821834483381746,1.818331238456922,14.374352046207045,0.5623822165765427,-122.33017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,52
Low-Rise Multifamily,47.62455,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,24784,East,0.0,1.9712993830601329,1.6822480624554448,1.8184351550529858,13.694296353512447,0.5623822165765427,-122.32636000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,50
Low-Rise Multifamily,47.6239,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,24790,East,0.0,1.6486586255873816,1.6812057138526433,1.816776150432419,13.30853397545915,0.5623822165765427,-122.32513999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,53
Mid-Rise Multifamily,47.62229,1.440724097438709,1,Multifamily MR (5-9),CSC 3,24795,East,0.0,3.386083743852107,1.682757544721314,1.819260418226761,14.271840739619865,0.5623822165765427,-122.32763999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,49
Low-Rise Multifamily,47.62915,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,24796,East,0.0,1.3711807233098425,1.6808991283712884,1.816294436201692,12.952150439613835,0.5623822165765427,-122.32058,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,30
Retail Store,47.69274,0.6203866890374208,1,NonResidential,CSC 6,24803,Ballard,0.0,4.359653205696989,1.6813479525288908,1.8170005265296112,14.92336946459117,0.5623822165765427,-122.37602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23
Mid-Rise Multifamily,47.66209,1.440724097438709,1,Multifamily MR (5-9),CSC 6,24805,Lake union,0.0,1.747459210331475,1.6817236334415864,1.8175960533802173,13.429224169326979,0.5623822165765427,-122.3575,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,49
Office,47.58462,1.1152529779653029,1,NonResidential,CSC 2,24822,Greater duwamish,0.0,2.402430427963762,1.6826763211659912,1.8191281097851588,14.181157767973051,0.0,-122.3347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,106
Warehouse,47.58318,0.9233437133343848,1,NonResidential,CSC 2,24823,Greater duwamish,0.0,3.263849190510932,1.682774220090559,1.8192876186166458,13.282081707632424,0.5623822165765427,-122.3347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,116
Office,47.57595,0.9233437133343848,1,NonResidential,CSC 2,24830,Greater duwamish,0.0,3.6951100038645723,1.6822732244902947,1.818475665150003,14.239664437967832,0.5623822165765427,-122.33623999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,79
Office,47.57529,0.6203866890374208,1,NonResidential,CSC 2,24840,Greater duwamish,0.0,2.771963526845863,1.6814343168674144,1.8171370501003545,13.556109692040808,0.5623822165765427,-122.33475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,93
Mid-Rise Multifamily,47.56445,1.440724097438709,1,Multifamily MR (5-9),CSC 1,24846,Southwest,0.0,2.033397603178429,1.680735058907748,1.8160376675628886,13.766653044651939,0.5623822165765427,-122.38712,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20
Mid-Rise Multifamily,47.663909999999994,1.440724097438709,1,Multifamily MR (5-9),CSC 4,24850,Northeast,0.0,1.6695918352538475,1.6817255605159274,1.8175991195514543,13.335662127296944,0.5623822165765427,-122.31495,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16
Low-Rise Multifamily,47.5488,1.1152529779653029,1,Multifamily LR (1-4),CSC 2,24854,Southeast,0.0,3.98397150474073,1.6842153320696311,1.821700126560609,15.618845439525286,0.5623822165765427,-122.28606,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,52
Retail Store,47.54723,0.6203866890374208,1,NonResidential,CSC 2,24857,Southeast,0.0,6.026107490551522,1.6822161374521405,1.8183837915132246,16.335992984907776,0.5623822165765427,-122.28455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,50
Low-Rise Multifamily,47.5472,1.1152529779653029,1,Multifamily LR (1-4),CSC 2,24858,Southeast,0.0,1.9837562915454279,1.6815231580750456,1.8172777218384124,13.709947938551526,0.5623822165765427,-122.27633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,47
